Experiment #,Question #,Number of Answers,Start Date/Seconds After Start Date,Answer Chosen,Answer Order,Total Experiment Time (Seconds),How Answers/Scores Ordered,Number of Characters in Each Answer,IP Address [Removed],Time Mouse Scrolled Over Answer 1 (Seconds After Start Time),Time Mouse Moved Away From Answer 1 (Seconds After Start Time),Time Mouse Scrolled Over Answer 2 (Seconds After Start Time),Time Mouse Moved Away From Answer 2 (Seconds After Start Time),Time Mouse Scrolled Over Answer 3 (Seconds After Start Time),Time Mouse Moved Away From Answer 3 (Seconds After Start Time),Time Mouse Scrolled Over Answer 4 (Seconds After Start Time),Time Mouse Moved Away From Answer 4 (Seconds After Start Time),Time Mouse Scrolled Over Answer 5 (Seconds After Start Time),Time Mouse Moved Away From Answer 5 (Seconds After Start Time),Time Mouse Scrolled Over Answer 6 (Seconds After Start Time),Time Mouse Moved Away From Answer 6 (Seconds After Start Time),Time Mouse Scrolled Over Answer 7 (Seconds After Start Time),Time Mouse Moved Away From Answer 7 (Seconds After Start Time),Time Mouse Scrolled Over Answer 8 (Seconds After Start Time),Time Mouse Moved Away From Answer 8 (Seconds After Start Time),Amazon Worker ID,Score
,,,,,3,,,435,,,,,,,,,,,,,,,,,,,20
,,,,,4,,,826,,,,,,,,,,,,,,,,,,,5
,,,,,8,,,1578,,,,,,,,,,,,,,,,,,,18
,,,,,2,,,1394,,,,,,,,,,,,,,,,,,,24
,,,,,6,,,1283,,,,,,,,,,,,,,,,,,,22
,,,,,5,,,2005,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,2,1187,2,2,,Random Score,421,,1191.34,1191.91,1200.45,1200.66,,,,,,,,,,,,,,62
,,,,,1,,,1713,,1192.35,1193,1201.16,1201.52,,,,,,,,,,,,,,92
,,,,,,,,,,1193.03,1194.64,1202.82,1203.22,,,,,,,,,,,,,,
,,,,,,,,,,1197.9,1200.45,1203.38,1203.45,,,,,,,,,,,,,,
,,,,,,,,,,1203.45,1204.4,,,,,,,,,,,,,,,,
77,1,2,0,1,2,197,Random Score,203,,32.924,33.126,32.725,32.742,,,,,,,,,,,,,A1TML285XD4UZ7,61
,,,,,1,,,219,,33.225,33.427,36.268,36.316,,,,,,,,,,,,,,21
,,,,,,,,,,35.23,35.547,36.901,36.968,,,,,,,,,,,,,,
,,,,,,,,,,36.467,36.616,37.335,37.873,,,,,,,,,,,,,,
,,,,,,,,,,38.138,38.944,37.904,37.973,,,,,,,,,,,,,,
,,,,,,,,,,38.977,39.341,,,,,,,,,,,,,,,,
,2,8,44,7,2,,Random Score,439,,51.624,52.408,43.683,43.719,43.719,44.737,50.554,50.616,48.416,49.749,46.592,47.7,52.684,53.124,46.558,46.592,,17
,,,,,3,,,1347,,52.562,52.659,44.737,45.137,46.273,46.541,50.786,51.052,49.867,50.554,47.71,47.727,53.357,54.81,,,,6
,,,,,8,,,330,,,,45.538,45.869,,,51.074,51.505,,,47.82,48.372,,,,,,14
,,,,,6,,,1265,,,,46.106,46.243,,,51.541,51.559,,,,,,,,,,15
,,,,,5,,,919,,,,,,,,,,,,,,,,,,,21
,,,,,4,,,204,,,,,,,,,,,,,,,,,,,24
,,,,,1,,,753,,,,,,,,,,,,,,,,,,,11
,,,,,7,,,1203,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,2,59,1,1,,Random Score,168,,112.551,112.6,112.6,112.616,,,,,,,,,,,,,,40
,,,,,2,,,139,,117.821,117.853,112.667,112.683,,,,,,,,,,,,,,73
,,,,,,,,,,117.987,118.034,113.217,113.25,,,,,,,,,,,,,,
,,,,,,,,,,118.975,119.3,113.534,113.601,,,,,,,,,,,,,,
,,,,,,,,,,119.616,120.571,120.634,120.701,,,,,,,,,,,,,,
,4,2,125,1,2,,Random Score,149,,131.544,132.413,129.139,129.339,,,,,,,,,,,,,,91
,,,,,1,,,1490,,132.883,133.45,129.69,131.193,,,,,,,,,,,,,,94
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,2,138,2,1,,Random Score,177,,138.828,138.845,138.862,138.88,,,,,,,,,,,,,,3
,,,,,2,,,211,,,,139.514,140.132,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,8,144,3,4,,Random Score,510,,144.242,144.441,146.949,147,148.235,148.451,143.946,144.242,,,150.91,151.494,149.987,150.893,149.507,149.987,,23
,,,,,1,,,1004,,144.795,146.39,147.3,147.751,148.588,149.076,,,,,,,,,,,,11
,,,,,2,,,312,,,,,,149.449,149.48,,,,,,,,,,,,18
,,,,,3,,,152,,,,,,,,,,,,,,,,,,,5
,,,,,5,,,30,,,,,,,,,,,,,,,,,,,9
,,,,,8,,,301,,,,,,,,,,,,,,,,,,,9
,,,,,7,,,1192,,,,,,,,,,,,,,,,,,,8
,,,,,6,,,985,,,,,,,,,,,,,,,,,,,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,8,156,1,1,,Random Score,739,,156.773,157.323,159.144,159.179,158.511,158.937,160.548,160.832,161.068,161.178,157.658,158.477,158.477,158.495,159.195,160.482,,25
,,,,,6,,,860,,157.602,157.657,,,,,,,,,,,,,,,,6
,,,,,7,,,195,,,,,,,,,,,,,,,,,,,5
,,,,,3,,,734,,,,,,,,,,,,,,,,,,,24
,,,,,2,,,302,,,,,,,,,,,,,,,,,,,18
,,,,,8,,,2848,,,,,,,,,,,,,,,,,,,5
,,,,,4,,,1012,,,,,,,,,,,,,,,,,,,4
,,,,,5,,,532,,,,,,,,,,,,,,,,,,,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,2,168,2,1,,Random Score,835,,167.532,167.815,167.831,168.25,,,,,,,,,,,,,,82
,,,,,2,,,4415,,,,168.467,171.492,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,8,175,8,1,,Random Score,708,,175.237,175.771,177.79,178.157,179.42,179.495,180.896,181.315,179.512,180.462,180.462,180.713,179.194,179.343,175.871,176.82,,5
,,,,,8,,,1578,,176.92,177.019,178.825,179.177,,,,,,,,,,,177.029,177.655,,7
,,,,,2,,,1394,,,,,,,,,,,,,,,,178.158,178.8,,21
,,,,,7,,,381,,,,,,,,,,,,,,,,,,,12
,,,,,3,,,435,,,,,,,,,,,,,,,,,,,15
,,,,,5,,,2005,,,,,,,,,,,,,,,,,,,23
,,,,,6,,,1283,,,,,,,,,,,,,,,,,,,6
,,,,,4,,,826,,,,,,,,,,,,,,,,,,,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,8,186,3,1,,Random Score,1713,,187.718,188.531,190.117,190.357,188.65,189.083,190.357,190.608,190.091,190.117,,,190.641,190.662,190.69,190.98,,13
,,,,,3,,,469,,,,,,189.25,189.27,,,,,,,,,,,,17
,,,,,6,,,184,,,,,,189.3,189.801,,,,,,,,,,,,0
,,,,,5,,,179,,,,,,189.976,190.089,,,,,,,,,,,,3
,,,,,2,,,421,,,,,,,,,,,,,,,,,,,16
,,,,,4,,,516,,,,,,,,,,,,,,,,,,,13
,,,,,7,,,238,,,,,,,,,,,,,,,,,,,6
,,,,,8,,,110,,,,,,,,,,,,,,,,,,,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1,2,0,2,2,378,Random Score,203,,23.876,24.091,4.505,7.323,,,,,,,,,,,,,A1LTAYZAMU1A4C,88
,,,,,1,,,219,,,,18.028,18.527,,,,,,,,,,,,,,86
,,,,,,,,,,,,19.373,20.457,,,,,,,,,,,,,,
,,,,,,,,,,,,21.173,23.876,,,,,,,,,,,,,,
,2,2,25,2,2,,Random Score,439,,60.724,61.158,59.366,59.932,,,,,,,,,,,,,,19
,,,,,1,,,753,,,,,,,,,,,,,,,,,,,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,8,62,7,3,,Random Score,280,,,,74.056,77.746,,,,,93.945,94.343,84.257,88.821,88.822,89.791,80.677,84.257,,2
,,,,,2,,,139,,,,,,,,,,,,,,91.82,93.945,,,,0
,,,,,1,,,168,,,,,,,,,,,,,,,,,,,1
,,,,,4,,,171,,,,,,,,,,,,,,,,,,,13
,,,,,8,,,176,,,,,,,,,,,,,,,,,,,13
,,,,,6,,,482,,,,,,,,,,,,,,,,,,,20
,,,,,7,,,492,,,,,,,,,,,,,,,,,,,24
,,,,,5,,,260,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,8,95,4,8,,Random Score,131,,,,,,150.85,157.029,158.347,163.267,,,164.883,166.312,,,,,,18
,,,,,7,,,2010,,,,,,,,,,,,,,,,,,,15
,,,,,5,,,1528,,,,,,,,,,,,,,,,,,,10
,,,,,1,,,1490,,,,,,,,,,,,,,,,,,,0
,,,,,3,,,466,,,,,,,,,,,,,,,,,,,11
,,,,,4,,,262,,,,,,,,,,,,,,,,,,,5
,,,,,2,,,149,,,,,,,,,,,,,,,,,,,2
,,,,,6,,,3146,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,8,167,8,7,,Random Score,426,,212.523,212.557,,,,,215.263,215.825,,,215.825,216.158,175.094,176.572,213.04,214.507,,18
,,,,,5,,,4414,,,,,,,,,,,,,,177.597,180.362,,,,24
,,,,,2,,,211,,,,,,,,,,,,,,180.495,188.322,,,,3
,,,,,3,,,588,,,,,,,,,,,,,,,,,,,23
,,,,,8,,,199,,,,,,,,,,,,,,,,,,,10
,,,,,1,,,177,,,,,,,,,,,,,,,,,,,8
,,,,,4,,,300,,,,,,,,,,,,,,,,,,,0
,,,,,6,,,325,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,2,217,1,1,,Random Score,1004,,235.983,237.327,237.335,237.449,,,,,,,,,,,,,,28
,,,,,2,,,312,,,,,,,,,,,,,,,,,,,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,8,239,8,8,,Random Score,2848,,277.722,279.376,277.094,277.722,273.872,276.391,283.65,284.05,276.391,277.094,266.93,273.09,,,254.502,266.131,,18
,,,,,6,,,860,,,,,,282.366,283.117,,,,,,,,,279.908,282.366,,19
,,,,,7,,,195,,,,,,,,,,,,,,,,,,,17
,,,,,3,,,734,,,,,,,,,,,,,,,,,,,10
,,,,,5,,,532,,,,,,,,,,,,,,,,,,,19
,,,,,2,,,302,,,,,,,,,,,,,,,,,,,7
,,,,,1,,,739,,,,,,,,,,,,,,,,,,,22
,,,,,4,,,1012,,,,,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,8,285,7,6,,Random Score,333,,310.281,313.7,319.228,322.775,303.927,305.592,306.881,310.28,318.643,319.228,301.455,303.927,313.7,317.51,317.51,318.111,,5
,,,,,3,,,105,,,,,,,,,,,,,,,,,,,5
,,,,,4,,,1531,,,,,,,,,,,,,,,,,,,4
,,,,,1,,,835,,,,,,,,,,,,,,,,,,,2
,,,,,7,,,108,,,,,,,,,,,,,,,,,,,6
,,,,,8,,,1027,,,,,,,,,,,,,,,,,,,14
,,,,,5,,,542,,,,,,,,,,,,,,,,,,,16
,,,,,2,,,4415,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,2,323,2,1,,Random Score,708,,,,348.561,349.112,,,,,,,,,,,,,,7
,,,,,2,,,1394,,,,349.145,349.261,,,,,,,,,,,,,,79
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,8,350,8,8,,Random Score,110,,376.558,376.609,,,,,,,,,,,,,363.787,365.293,,10
,,,,,4,,,516,,,,,,,,,,,,,,,,,,,4
,,,,,2,,,421,,,,,,,,,,,,,,,,,,,5
,,,,,3,,,469,,,,,,,,,,,,,,,,,,,0
,,,,,7,,,238,,,,,,,,,,,,,,,,,,,25
,,,,,6,,,184,,,,,,,,,,,,,,,,,,,19
,,,,,5,,,179,,,,,,,,,,,,,,,,,,,1
,,,,,1,,,1713,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1,8,0,2,1,696,Random Score,219,,31.114,31.439,104.912,104.963,,,13.72,14.243,106.737,107.114,,,86.321,90.068,90.068,90.27,A3JJ0UZ4NNTKWO,10
,,,,,4,,,1225,,34.336,35.038,105.289,106.064,,,42.908,42.958,,,,,,,109.763,110.675,,1
,,,,,6,,,298,,35.635,39.044,106.238,106.514,,,53.731,54.13,,,,,,,,,,3
,,,,,3,,,205,,,,,,,,57.804,58.892,,,,,,,,,,8
,,,,,7,,,229,,,,,,,,,,,,,,,,,,,6
,,,,,8,,,403,,,,,,,,,,,,,,,,,,,18
,,,,,2,,,203,,,,,,,,,,,,,,,,,,,9
,,,,,5,,,451,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,8,101,4,3,,Random Score,1347,,169.194,170.039,176.795,179.241,144.122,145.629,184.94,186.941,,,180.893,181.589,,,159.772,160.847,,13
,,,,,5,,,919,,,,,,146.125,147.676,187.237,187.945,,,,,,,,,,7
,,,,,8,,,330,,,,,,,,188.436,191.46,,,,,,,,,,11
,,,,,7,,,1203,,,,,,,,,,,,,,,,,,,2
,,,,,1,,,753,,,,,,,,,,,,,,,,,,,1
,,,,,2,,,439,,,,,,,,,,,,,,,,,,,3
,,,,,6,,,1265,,,,,,,,,,,,,,,,,,,11
,,,,,4,,,204,,,,,,,,,,,,,,,,,,,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,2,182,2,1,,Random Score,168,,,,217.38,217.928,,,,,,,,,,,,,,16
,,,,,2,,,139,,,,218.028,218.126,,,,,,,,,,,,,,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,8,208,8,1,,Random Score,1490,,258.24,269.581,294.778,295.461,,,326.442,326.775,332.813,333.14,333.141,333.818,331.714,331.79,327.763,329.541,,6
,,,,,2,,,149,,,,313.846,317.244,,,326.866,327.041,,,334.139,334.414,332.163,332.39,330.365,331.265,,24
,,,,,8,,,131,,,,,,,,327.54,327.565,,,,,,,,,,21
,,,,,4,,,262,,,,,,,,331.65,331.664,,,,,,,,,,11
,,,,,7,,,2010,,,,,,,,,,,,,,,,,,,6
,,,,,3,,,466,,,,,,,,,,,,,,,,,,,9
,,,,,5,,,1528,,,,,,,,,,,,,,,,,,,13
,,,,,6,,,3146,,,,,,,,,,,,,,,,,,,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,8,325,1,5,,Random Score,4414,,368.879,372.423,386.248,386.948,382.8,383.825,372.423,376.101,349.406,354.658,383.826,384.973,,,,,,14
,,,,,8,,,199,,,,,,,,377.275,382.8,,,,,,,,,,1
,,,,,7,,,426,,,,,,,,,,,,,,,,,,,22
,,,,,1,,,177,,,,,,,,,,,,,,,,,,,22
,,,,,4,,,300,,,,,,,,,,,,,,,,,,,7
,,,,,3,,,588,,,,,,,,,,,,,,,,,,,11
,,,,,6,,,325,,,,,,,,,,,,,,,,,,,9
,,,,,2,,,211,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,8,378,1,8,,Random Score,301,,422.183,428.181,,,,,409.065,414.185,,,464.362,464.499,414.314,422.183,398.72,405.188,,9
,,,,,5,,,30,,429.558,441.729,,,,,,,,,,,,,,,,13
,,,,,3,,,152,,441.876,442.954,,,,,,,,,,,,,,,,2
,,,,,4,,,510,,462.848,463.674,,,,,,,,,,,,,,,,13
,,,,,7,,,1192,,463.748,463.998,,,,,,,,,,,,,,,,13
,,,,,1,,,1004,,,,,,,,,,,,,,,,,,,18
,,,,,2,,,312,,,,,,,,,,,,,,,,,,,23
,,,,,6,,,985,,,,,,,,,,,,,,,,,,,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,2,455,2,1,,Random Score,739,,490.61,511.606,511.607,514.332,,,,,,,,,,,,,,14
,,,,,2,,,302,,,,515.508,519.204,,,,,,,,,,,,,,12
,,,,,,,,,,,,519.229,519.355,,,,,,,,,,,,,,
,8,2,509,2,1,,Random Score,835,,535.072,538.45,539.348,540.5,,,,,,,,,,,,,,25
,,,,,2,,,4415,,538.684,539.251,546.924,551.015,,,,,,,,,,,,,,0
,,,,,,,,,,551.015,553.014,553.014,557.02,,,,,,,,,,,,,,
,,,,,,,,,,,,557.066,560.018,,,,,,,,,,,,,,
,9,2,553,2,1,,Random Score,708,,569.101,570.664,588.357,601.578,,,,,,,,,,,,,,22
,,,,,2,,,1394,,576.662,588.357,601.652,601.827,,,,,,,,,,,,,,89
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,8,592,1,4,,Random Score,516,,651.672,657.437,675.676,682.673,657.438,665.677,619.921,620.572,651.362,651.671,703.695,703.795,635.841,647.788,703.445,703.495,,12
,,,,,7,,,238,,686.301,687.476,703.495,703.62,687.476,688.274,623.692,635.841,695.648,698.073,,,,,,,,13
,,,,,5,,,179,,691.224,694.273,,,703.338,703.445,,,,,,,,,,,,16
,,,,,1,,,1713,,698.073,702.496,,,,,,,,,,,,,,,,15
,,,,,3,,,469,,702.721,703.32,,,,,,,,,,,,,,,,11
,,,,,8,,,110,,,,,,,,,,,,,,,,,,,20
,,,,,2,,,421,,,,,,,,,,,,,,,,,,,21
,,,,,6,,,184,,,,,,,,,,,,,,,,,,,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1,8,0,4,7,561,Random Score,229,,,,,,,,86.628,86.847,,,,,0.374,15.509,,,AVQGY7FCU80XP,3
,,,,,8,,,403,,,,,,,,87.691,88.521,,,,,,,,,,7
,,,,,3,,,205,,,,,,,,88.57,88.703,,,,,,,,,,2
,,,,,4,,,1225,,,,,,,,,,,,,,,,,,,23
,,,,,5,,,451,,,,,,,,,,,,,,,,,,,2
,,,,,6,,,298,,,,,,,,,,,,,,,,,,,9
,,,,,1,,,219,,,,,,,,,,,,,,,,,,,24
,,,,,2,,,203,,,,,,,,,,,,,,,,,,,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,8,95,6,6,,Random Score,1265,,,,,,,,,,,,165.169,166.182,,,,,,23
,,,,,2,,,439,,,,,,,,,,,,,,,,,,,17
,,,,,7,,,1203,,,,,,,,,,,,,,,,,,,5
,,,,,5,,,919,,,,,,,,,,,,,,,,,,,4
,,,,,4,,,204,,,,,,,,,,,,,,,,,,,11
,,,,,3,,,1347,,,,,,,,,,,,,,,,,,,18
,,,,,8,,,330,,,,,,,,,,,,,,,,,,,13
,,,,,1,,,753,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,2,171,1,2,,Random Score,139,,190.465,193.68,172.01,172.176,,,,,,,,,,,,,,59
,,,,,1,,,168,,,,,,,,,,,,,,,,,,,43
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,8,196,5,7,,Random Score,2010,,,,,,,,,,325.323,327.831,,,,,,,,23
,,,,,3,,,466,,,,,,,,,,327.93,328.578,,,,,,,,5
,,,,,5,,,1528,,,,,,,,,,,,,,,,,,,2
,,,,,8,,,131,,,,,,,,,,,,,,,,,,,1
,,,,,2,,,149,,,,,,,,,,,,,,,,,,,9
,,,,,1,,,1490,,,,,,,,,,,,,,,,,,,2
,,,,,6,,,3146,,,,,,,,,,,,,,,,,,,16
,,,,,4,,,262,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,2,335,2,1,,Random Score,177,,336.26,336.465,344.153,369.294,,,,,,,,,,,,,,1
,,,,,2,,,211,,,,,,,,,,,,,,,,,,,99
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,8,371,1,2,,Random Score,312,,416.782,421.848,373.095,373.345,,,,,,,,,,,,,,23
,,,,,6,,,985,,422.082,422.596,373.377,373.726,,,,,,,,,,,,,,13
,,,,,7,,,1192,,422.612,422.861,373.892,373.91,,,,,,,,,,,,,,7
,,,,,3,,,152,,,,,,,,,,,,,,,,,,,6
,,,,,5,,,30,,,,,,,,,,,,,,,,,,,12
,,,,,4,,,510,,,,,,,,,,,,,,,,,,,17
,,,,,1,,,1004,,,,,,,,,,,,,,,,,,,6
,,,,,8,,,301,,,,,,,,,,,,,,,,,,,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,2,427,2,1,,Random Score,739,,,,451.171,456.137,,,,,,,,,,,,,,65
,,,,,2,,,302,,,,,,,,,,,,,,,,,,,98
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,8,467,1,7,,Random Score,108,,485.695,486.657,,,,,,,,,,,,,,,,4
,,,,,5,,,542,,486.674,486.924,,,,,,,,,,,,,,,,17
,,,,,8,,,1027,,,,,,,,,,,,,,,,,,,4
,,,,,1,,,835,,,,,,,,,,,,,,,,,,,23
,,,,,3,,,105,,,,,,,,,,,,,,,,,,,21
,,,,,6,,,333,,,,,,,,,,,,,,,,,,,17
,,,,,2,,,4415,,,,,,,,,,,,,,,,,,,24
,,,,,4,,,1531,,,,,,,,,,,,,,,,,,,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,2,498,2,1,,Random Score,708,,,,514.154,515.433,,,,,,,,,,,,,,73
,,,,,2,,,1394,,,,515.467,515.831,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,8,518,2,5,,Random Score,179,,,,542.349,542.732,,,,,,,,,,,,,,2
,,,,,2,,,421,,,,544.131,544.906,,,,,,,,,,,,,,10
,,,,,6,,,184,,,,,,,,,,,,,,,,,,,25
,,,,,4,,,516,,,,,,,,,,,,,,,,,,,14
,,,,,7,,,238,,,,,,,,,,,,,,,,,,,17
,,,,,3,,,469,,,,,,,,,,,,,,,,,,,11
,,,,,1,,,1713,,,,,,,,,,,,,,,,,,,9
,,,,,8,,,110,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1,8,0,7,7,393,Random Score,229,,43.661,44.292,44.791,45.042,,,25.418,30.432,44.293,44.725,,,3.908,4.402,43.013,43.661,A3E3RCR51Z8EVP,5
,,,,,4,,,1225,,,,,,,,39.043,43.013,,,,,14.484,21.884,,,,20
,,,,,3,,,205,,,,,,,,,,,,,,37.997,39.043,,,,9
,,,,,6,,,298,,,,,,,,,,,,,,,,,,,18
,,,,,8,,,403,,,,,,,,,,,,,,,,,,,18
,,,,,1,,,219,,,,,,,,,,,,,,,,,,,6
,,,,,5,,,451,,,,,,,,,,,,,,,,,,,10
,,,,,2,,,203,,,,,,,,,,,,,,,,,,,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,8,44,5,7,,Random Score,1203,,91.832,98.312,100.548,102.613,126.088,126.591,127.772,127.806,102.613,104.894,126.992,127.391,72.703,89.499,126.591,126.992,,19
,,,,,1,,,753,,,,,,,,,,123.123,124.657,,,,,,,,12
,,,,,2,,,439,,,,,,,,,,124.756,125.789,,,,,,,,24
,,,,,5,,,919,,,,,,,,,,,,,,,,,,,11
,,,,,3,,,1347,,,,,,,,,,,,,,,,,,,14
,,,,,8,,,330,,,,,,,,,,,,,,,,,,,14
,,,,,6,,,1265,,,,,,,,,,,,,,,,,,,16
,,,,,4,,,204,,,,,,,,,,,,,,,,,,,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,8,126,7,8,,Random Score,176,,147.087,150.502,152.033,153.233,182.408,183.71,153.234,166.426,183.71,184.359,140.985,147.087,166.426,166.746,135.588,138.818,,20
,,,,,6,,,482,,,,,,,,167.412,169.079,,,,,170.061,176.511,,,,0
,,,,,1,,,168,,,,,,,,169.445,170.061,,,,,176.561,180.611,,,,23
,,,,,2,,,139,,,,,,,,,,,,,,180.877,182.408,,,,19
,,,,,4,,,171,,,,,,,,,,,,,,,,,,,0
,,,,,7,,,492,,,,,,,,,,,,,,,,,,,7
,,,,,3,,,280,,,,,,,,,,,,,,,,,,,3
,,,,,5,,,260,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,2,183,2,2,,Random Score,149,,220.534,221.583,207.836,211.053,,,,,,,,,,,,,,29
,,,,,1,,,1490,,,,219.149,219.701,,,,,,,,,,,,,,50
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,2,220,2,1,,Random Score,177,,,,240.929,241.227,,,,,,,,,,,,,,44
,,,,,2,,,211,,,,246.177,246.512,,,,,,,,,,,,,,42
,,,,,,,,,,,,246.909,247.959,,,,,,,,,,,,,,
,,,,,,,,,,,,248.978,249.51,,,,,,,,,,,,,,
,6,2,248,2,1,,Random Score,1004,,260.406,265.522,265.522,267.955,,,,,,,,,,,,,,69
,,,,,2,,,312,,,,,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,2,268,1,1,,Random Score,739,,282.184,288.158,,,,,,,,,,,,,,,,90
,,,,,2,,,302,,,,,,,,,,,,,,,,,,,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,2,287,2,2,,Random Score,4415,,306.695,308.381,299.496,301.146,,,,,,,,,,,,,,25
,,,,,1,,,835,,312.961,313.56,301.529,306.695,,,,,,,,,,,,,,79
,,,,,,,,,,,,308.381,309.676,,,,,,,,,,,,,,
,,,,,,,,,,,,310.465,310.791,,,,,,,,,,,,,,
,,,,,,,,,,,,310.927,310.993,,,,,,,,,,,,,,
,,,,,,,,,,,,311.344,312.961,,,,,,,,,,,,,,
,9,8,313,1,7,,Random Score,381,,366.732,370.048,370.049,370.549,347.619,356.152,356.153,361.1,361.101,365.016,365.016,366.731,337.404,347.535,370.549,371.913,,20
,,,,,3,,,435,,,,,,,,,,,,,,,,,,,3
,,,,,4,,,826,,,,,,,,,,,,,,,,,,,4
,,,,,5,,,2005,,,,,,,,,,,,,,,,,,,24
,,,,,6,,,1283,,,,,,,,,,,,,,,,,,,18
,,,,,1,,,708,,,,,,,,,,,,,,,,,,,18
,,,,,2,,,1394,,,,,,,,,,,,,,,,,,,16
,,,,,8,,,1578,,,,,,,,,,,,,,,,,,,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,2,371,1,1,,Random Score,1713,,382.978,386.442,386.442,389.793,,,,,,,,,,,,,,43
,,,,,2,,,421,,389.793,390.599,,,,,,,,,,,,,,,,99
,,,,,,,,,,391.41,391.692,,,,,,,,,,,,,,,,
,,,,,,,,,,392.158,392.893,,,,,,,,,,,,,,,,
82,1,8,0,5,7,687,Random Score,229,,,,,,15.411,20.64,25.006,44.89,44.891,49.498,,,14.216,15.411,59.788,59.872,A3DPF6LQEMODA0,20
,,,,,3,,,205,,,,,,,,,,51.779,51.897,,,,,,,,3
,,,,,4,,,1225,,,,,,,,,,52.181,52.265,,,,,,,,4
,,,,,5,,,451,,,,,,,,,,52.414,52.76,,,,,,,,24
,,,,,6,,,298,,,,,,,,,,52.814,53.082,,,,,,,,18
,,,,,1,,,219,,,,,,,,,,,,,,,,,,,18
,,,,,2,,,203,,,,,,,,,,,,,,,,,,,16
,,,,,8,,,403,,,,,,,,,,,,,,,,,,,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,2,60,2,1,,Random Score,753,,88.832,106.361,111.108,111.318,,,,,,,,,,,,,,45
,,,,,2,,,439,,112.827,112.911,111.826,112.793,,,,,,,,,,,,,,9
,,,,,,,,,,127.626,127.742,127.777,131.797,,,,,,,,,,,,,,
,3,8,132,7,8,,Random Score,176,,175.608,176.739,179.745,180.721,156.805,165.162,177.536,178.799,181.902,187.339,167.056,174.924,194.83,195.53,138.225,156.805,,5
,,,,,3,,,280,,,,187.455,188.973,,,,,195.581,195.714,,,196.881,198,,,,21
,,,,,6,,,482,,,,,,,,,,198.049,198.217,,,198.517,198.55,,,,21
